time,msg,sent
2019-07-20 11:33:14,"CC: Roger, Mike. NOUN 80 - correction, NOUN 84: minus 00758, plus all zeros, plus 00098; NOUN 33: 101 36 1400, and stand by for the PDI plus 12.",0
2019-07-20 11:33:43,CMP: Roger.,0
2019-07-20 11:33:47,"CC: Columbia, Houston, with the PDI plus 12 NOUN 84, if you're ready to copy.",0
2019-07-20 11:33:54,CMP: Ready to copy.,0
2019-07-20 11:33:56,"CC: Roger. NOUN 84: plus 01223, minus all zeros, plus 01889; NOUN 33: 102 44 2700, PDI plus 12 burn time is 046, burn time for DOI is 030. Ready for your readback. Over.",0
2019-07-20 11:34:40,"CMP: Roger. DOI P76: 84 is minus 00758, all balls, plus 00098, aL 101 36 1400; plus 01223, minus all balls, plus 01889, 102 44 2700; burn time 46 and 30 seconds.",0
2019-07-20 11:35:09,"CC: Roger. One error, Columbia, on the TIG for DOI; seconds was 1407. Over.",0
2019-07-20 11:35:21,CMP: Roger. 1407.,0
2019-07-20 11:35:23,CC: Roger.,0
2019-07-20 11:35:37,"CC: Columbia, Houston. We'd like you to turn off your rotational direct - rotational control power direct number 2 off. Over.",0
2019-07-20 11:35:49,CMP: It's off. Thank you.,0
2019-07-20 11:38:58,"CC: Columbia, Houston. On those P76's, a friendly reminder from your FIDO: add half the burn time to the TIG. Over.",0
2019-07-20 11:39:10,CMP: Roger.,0
2019-07-20 11:46:09,"CC: Columbia, Houston. We've lost data with Eagle. Will you please have him select aft 0MNI? Over.",0
2019-07-20 11:46:22,"CMP: Eagle, this is Columbia. Houston would like you to select aft OMNI.",0
2019-07-20 11:46:37,"LMP: Roger. I got it now. Houston, you reading Eagle now on aft OMNI?",0
2019-07-20 11:46:41,"CC: That's affirmative, Eagle. Reading you five by.",0
2019-07-20 11:46:58,CMP: Roger.,0
2019-07-20 11:48:17,"CC: Columbia, Houston. We'll have LOS at 101 28. A0S for you 102 15. Over.",0
2019-07-20 11:48:30,CMP: Thank you.,0
2019-07-20 11:49:07,"CC: Eagle, Houston. It appeared to us when you were doing the P52, maneuvering the S band, the high gain went into the stop. Verify that both S band breakers are in. Over.",0
2019-07-20 11:49:23,LMP: Roger. I think I'd gone up to 90.0 before it went there. The one on this side is in and I'll check the other later.,0
2019-07-20 11:49:29,"CC: Okay. Thank you, Buzz.",0
2019-07-20 11:49:53,"CC: Eagle, Houston. You are GO for DOI. Over.",0
2019-07-20 11:50:00,LMP: Roger. GO for DOI. Do you have LOS and AOS times?,0
2019-07-20 11:50:03,CC: Roger. For you LOS at 101 28. AOS 102 16. Over.,0
2019-07-20 11:50:16,LMP: Roger. Copy.,0
2019-07-20 11:50:18,"CC: And, Buzz, S band steerable update for you on the angles at AOS: 219 and yaw 30. Over.",0
2019-07-20 11:50:31,LMP: Roger. That's in the flight plan. Thank you.,0
2019-07-20 11:51:08,"CMP: Houston, Columbia. How are all the systems looking?",0
2019-07-20 11:51:13,"CC: Say again, Over.",0
2019-07-20 11:51:19,CMP: Just wanted to get a systems check from you sometime prior to LOS.,0
2019-07-20 11:51:23,CC: Roger.,0
2019-07-20 11:51:46,"CDR: Houston, Eagle. You can - Torquing angles NOUN 93 on four zeros and a 3 are minus 00292, plus 00289, minus 00094.",0
2019-07-20 11:52:04,"CC: Roger. Copy. Stand by. Roger, Eagle. You can torque it. Over.",0
2019-07-20 11:52:18,CDR: Roger. Copy.,0
2019-07-20 11:52:44,"CC: Columbia, Houston. Your systems are looking good going over the hill. Approximately 7 minutes to LOS.",0
2019-07-20 11:52:53,CMP: Thank you.,0
2019-07-20 11:54:37,"CC: Eagle, Houston. Place the BIOMED to Commander. Over.",0
2019-07-20 11:54:48,LMP: Roger. You got him.,0
2019-07-20 11:54:51,"CC: Thank you, sir.",0
2019-07-20 11:55:43,"CC: Eagle, Houston. We've lost the high bit rate. Would you please select low bit rate? Over.",0
2019-07-20 11:55:52,LMP: You got it.,0
2019-07-20 11:55:54,"CC: And, Eagle, on my Mark we'll have 12 minutes to ignition. Over.",0
2019-07-20 11:56:06,LMP: Roger.,0
2019-07-20 11:56:08,"CC: Eagle, Houston. Stand by for my Mark.",0
2019-07-20 11:56:13,CC: MARK.,0
2019-07-20 11:56:14,CC: Twelve minutes to ignition.,0
2019-07-20 11:56:18,LMP: We copy.,0
2019-07-20 11:57:27,"CC: Columbia/Eagle, Houston. Three minutes to LOS. Both looking good going over the hill.",0
2019-07-20 11:57:34,CMP: Columbia. Roger.,0
2019-07-20 11:57:38,"LMP: Eagle. Roger,",0
2019-07-20 12:47:02,"CC: Columbia, Houston. We're standing by. Over.",0
2019-07-20 12:47:36,"CC: Columbia, Houston. Over.",0
2019-07-20 12:47:41,"CMP: Houston, Columbia. Reading you loud and clear. How me?",0
2019-07-20 12:47:43,"CC: Roger. Five by, Mike. How did it go? Over.",0
2019-07-20 12:47:49,"CMP: Listen, babe. Everything's going just swimmingly, Beautiful.",0
2019-07-20 12:47:52,CC: Great. We're standing by for Eagle.,0
2019-07-20 12:47:57,"CMP: Okay, He's coming along.",0
2019-07-20 12:48:00,CC: We copy. Out.,0
2019-07-20 12:48:09,"CC: And, Columbia, Houston. We expect to lose your high gain sometime during the powered descent. Over.",0
2019-07-20 12:48:19,CMP: Columbia. Roger. You don't much care do you?,0
2019-07-20 12:48:22,"CC: No, sir.",0
2019-07-20 12:49:27,"LMP: Houston, Eagle. How do you read?",0
2019-07-20 12:49:29,"CC: Five by, Eagle. We're standing by for your burn report. Over.",0
2019-07-20 12:49:36,"LMP: Roger. The burn was on time. The residuals before nulling: minus 0.1, minus 0.4, minus 0.1, X and Z nulled to zero ... nulling ...",0
2019-07-20 12:50:25,"CC: Columbia, Houston. We've lost all data with Eagle. Please have him reacquire on the high gain, Over.",0
2019-07-20 12:50:37,"CMP: Eagle, this is Columbia. Houston would like you to reacquire on the high gain. They've lost your data. Over.",0
2019-07-20 12:50:50,"CMP: Eagle, did you copy Columbia?",0
2019-07-20 12:50:54,"CC: Eagle, Houston. Did you call?",0
2019-07-20 12:51:05,"LMP: Eagle, Houston - Houston, Eagle. How do you read now?",0
2019-07-20 12:51:08,"CC: Roger. Five by, Neil. We copied up to the AGS residuals. Would you please repeat the AGS residuals in the trim - correction - the Sun check? Over.",0
2019-07-20 12:51:19," LMP: Roger. AGS residuals: minus 0.1, minus 0.2, minus 0.7. And we used the PGNS NOUN 86 for DELTA-VZ which was 9.5, versus yours which was 9.1, and I believe that may explain the difference. Apogee 57.2, perilune 9.1, Sun check to three marks, NOUN 20, minus",0
2019-07-20 12:51:19,"NOUN 22, plus 0.19, plus 0.16, plus 0.11. Over.",0
2019-07-20 12:51:54,CC: Roger. Copy. Looks great.,0
2019-07-20 12:54:37,"CC: Columbia, Houston. We've lost Eagle again. Have him try the high gain. Over.",0
2019-07-20 12:54:46,"CMP: Eagle, this is Columbia. Houston lost you again. They're requesting another try at the high gain.",0
2019-07-20 12:55:57,"CC: Eagle, Houston. We have you now. Do you read? Over.",0
2019-07-20 12:56:02,LMP: Loud and clear.,0
2019-07-20 12:56:04,CC: Roger. We see your VERB 47.,0
2019-07-20 12:56:12,"LMP: Yes. I don't know what the problem was there. It just started oscillating around in yaw. According to the needle, we're picking up a little oscillation right now, as a matter of fact.",0
2019-07-20 12:56:23,CC: Roger. We'll work on it.,0
2019-07-20 12:56:38,CDR: Horizon checklist right on time.,0
2019-07-20 12:56:41,CC: Roger.,0
2019-07-20 12:56:45,"LMP: Did you copy the star - I mean the Sun check, Charlie?",0
2019-07-20 12:56:48,"CC: That's affirmative. We did, Buzz. Out.",0
2019-07-20 12:57:35,"CC: Eagle, Houston. The AGS initialization looked good to us. Over.",0
2019-07-20 12:57:43,LMP: Roger.,0
2019-07-20 12:58:28,"CDR: Our radar checks indicate 50,000 foot perilune. Our visual altitude checks steadying out at about 53,000.",0
2019-07-20 12:58:37,CC: Roger. Copy.,0
2019-07-20 12:58:55,"LMP: And, Houston, we got a 500 alarm early in the program. Went to DESCENT 1, proceeded on it, and we're back at AUTO again. Over.",0
2019-07-20 12:59:06,"CC: Roger. We saw that, Buzz. Thank you much. Out.",0
2019-07-20 12:59:09,LMP: All right. I say again - Okay. That wasn't an alarm; that was a code. Okay.,0
2019-07-20 12:59:14,CC: Roger. We saw that.,0
2019-07-20 12:59:22,"CC: Eagle, Houston. We recommend you yaw 10 right. It will help us on the high gain signal strength. Over.",0
2019-07-20 13:00:08,"CC: Eagle, Houston. If you read, you're GO for powered descent. Over.",0
2019-07-20 13:00:18,"CMP: Eagle, this is Columbia. They just gave you a GO for powered descent.",0
2019-07-20 13:00:22,"CC: Columbia, Houston. We've lost them on the high gain again. Would you please - We recommend they yaw right 10 degrees and reacquire.",0
2019-07-20 13:00:34,"CMP: Eagle, this is Columbia. You're GO for PDI and they recommend you yaw right 10 degrees and try the high gain again.",0
2019-07-20 13:00:46,"CMP: Eagle, you read Columbia?",0
2019-07-20 13:00:48,LMP: Roger. We read you.,0
2019-07-20 13:00:49,CMP: Okay.,0
2019-07-20 13:00:51,"CC: Eagle, Houston. We read you now. You're GO for PDI. Over.",0
2019-07-20 13:00:57,LMP: Roger. Understand. AELD control circuit breakers. DECA GIMBAL AC - closed?,0
2019-07-20 13:01:07,CDR: What?,0
2019-07-20 13:01:08,LMP: DECA GIMBAL AC - closed? Circuit breaker? COMMAND OVERRIDE - off? GIMBAL ENABLE? RATE SCALE - 25.,0
2019-07-20 13:01:23,"CC: Eagle, Houston. Your alignment is GO on the AGS. On my Mark, 3 30 until ignition.",0
2019-07-20 13:01:29,LMP: Roger.,0
2019-07-20 13:01:33,CC: Mark.,0
2019-07-20 13:01:34,CC: 3 30 until ignition.,0
2019-07-20 13:01:38," LMP: Roger. Copy. Thrust translation - four jets - Balance couple - ON. TTCA throttle - MINIMUM. Throttle - AUTO CDR. Prop button - RESET. Prop button. Okay. ABORT/ABORT STAGE - RESET. ATT CONTROL - three of them to MODE CONTROL. 0kay, MODE CONTROL is set.",0
2019-07-20 13:01:38,AGS is reading 400 plus 1. Standing by for ...,0
2019-07-20 13:02:45,LMP: Hit VERB 77?,0
2019-07-20 13:03:04,LMP: Okay. Sequence camera coming on.,0
2019-07-20 13:03:32,"CC: Eagle, Houston. If you'd like to try high gain, pitch 212, yaw 37. Over.",0
2019-07-20 13:03:45,LMP: Roger. I think I've got you on high gain now.,0
2019-07-20 13:03:49,CC: Roger.,0
2019-07-20 13:04:03,"LMP: Say again the angles, though.",0
2019-07-20 13:04:05,CC: Roger.,0
2019-07-20 13:04:06,LMP: I'll set them in to use them before we yaw around.,0
2019-07-20 13:04:08,"CC: Roger. Pitch 212, yaw plus 37.",0
2019-07-20 13:04:24,LMP: OMNI's in.,0
2019-07-20 13:05:09,LMP: ... 10 ... 10 percent ...,0
2019-07-20 13:05:41,"CC: Columbia, Houston. We've lost them. Tell them to go aft OMNI. Over.",0
2019-07-20 13:05:51,CMP: They've lost you. Use the OMNI's again.,0
2019-07-20 13:06:01,LMP: ...,0
2019-07-20 13:06:05,"CMP: Say again, Neil?",0
2019-07-20 13:06:07,LMP: I'll leave it in SLEW. Relay to us. See if they have got me now. I've got good signal strength in SLEW.,0
2019-07-20 13:06:13,"CMP: Okay. You should have him now, Houston.",0
2019-07-20 13:06:16,"CC: Eagle, we've got you now. It's looking good. Over.",0
2019-07-20 13:06:23,CC: Eagle - -,0
2019-07-20 13:06:24,LMP: - - descent looks good.,0
2019-07-20 13:06:25,"CC: Eagle, Houston. Everything is looking good here. Over.",0
2019-07-20 13:06:29,LMP: Roger. Copy.,0
2019-07-20 13:06:34,"CC: Eagle, Houston. After yaw around, angles: S band pitch, minus 9, yaw plus 18.",0
2019-07-20 13:06:46,LMP: Copy.,0
2019-07-20 13:06:59,LMP: AGS and PNGS agree very closely.,0
2019-07-20 13:07:01,CC: Roger.,0
2019-07-20 13:07:14,LMP: Beta ARM. Altitudes are a little high.,0
2019-07-20 13:07:45,LMP: Houston. I'm getting a little fluctuation in the AC voltage now.,0
2019-07-20 13:07:51,CC: Roger.,0
2019-07-20 13:07:52,"LMP: Could be our meter, maybe, huh?",0
2019-07-20 13:07:54,"LMP: Stand by, Looking good to us. You're still looking good at 3, coming up 3 minutes.",0
2019-07-20 13:08:13,LMP: ... real good .... about on.,0
2019-07-20 13:08:18,CDR: Our. position checks downrange show us to be a little long.,0
2019-07-20 13:08:21,CC: Roger. Copy.,0
2019-07-20 13:08:24,LMP: AGS has gone about 2 feet per second greater ...,0
2019-07-20 13:08:36,"CDR: ... ought to be ... Stand by.,",0
2019-07-20 13:08:43,LMP: Altitude ...,0
2019-07-20 13:09:00,LMP: ... it's going to stop.,0
2019-07-20 13:09:18,"CC: Eagle, Houston. You are GO to continue - -",0
2019-07-20 13:09:19,LMP: ... closed ... GO ... at 4 minutes.,0
2019-07-20 13:09:22,CC: Roger. You are GO - You are GO to continue powered descent. You are GO to continue powered des cent.,0
2019-07-20 13:09:30,LMP: Roger.,0
2019-07-20 13:09:35,"CC: And, Eagle, Houston. We've got data dropout. You're still looking good.",0
2019-07-20 13:10:04,LMP: ... PGNS. We got good lock-on. Altitude lights OUT. DELTA-H is minus 2 900.,0
2019-07-20 13:10:18,CC: Roger. We copy.,0
2019-07-20 13:10:20,LMP: Got the Earth right out our front window.,0
2019-07-20 13:10:23,"CDR: Houston, you're looking at our DELTA-H?",0
2019-07-20 13:10:25,CC: That's affirmative.,0
2019-07-20 13:10:26,CDR: PROGRAM ALARM.,0
2019-07-20 13:10:28,CC: It's looking good to us. Over.,0
2019-07-20 13:10:30,CDR: It's a 1202.,0
2019-07-20 13:10:32,LMP: 1202.,0
2019-07-20 13:10:48,CDR: Give us a reading on the 1202 PROGRAM ALARM.,0
2019-07-20 13:10:53,CC: Roger. We got - We're GO on that alarm,0
2019-07-20 13:10:59,CDR: Roger. P30.,0
2019-07-20 13:11:01,"CC: 6 plus 25, throttle down - -",0
2019-07-20 13:11:02,LMP: Looks like about 820 -,0
2019-07-20 13:11:03,"CC: - - 6 plus 25, throttle down.",0
2019-07-20 13:11:06,CDR: Roger. Copy. 6 plus 25.,0
2019-07-20 13:11:14,"LMP: Same alarm, and it appears to come up when we have a 1668 up.",0
2019-07-20 13:11:17,CC: Roger. Copy.,0
2019-07-20 13:11:23,"CC: Eagle, Houston. We'll monitor your DELTA-H.",0
2019-07-20 13:11:24,LMP: ... worked out beautifully.,0
2019-07-20 13:11:28,CC: DELTA H - -,0
2019-07-20 13:11:29,LMP: ... looks good now.,0
2019-07-20 13:11:30,CC: Roger. DELTA H is looking good to us.,0
2019-07-20 13:11:34,LMP: Ah! Throttle down - -,0
2019-07-20 13:11:35,CDR: Throttle down on time!,0
2019-07-20 13:11:36,"CC: Roger, We copy throttle down - -",0
2019-07-20 13:11:37,LMP: - - ... throttles down. Better than the simulator.,0
2019-07-20 13:11:42,CC: Roger.,0
2019-07-20 13:11:48,LMP: AGS and PGNS look real close.,0
2019-07-20 13:12:08,"CC: At 7 minutes, you're looking great to us, Eagle.",0
2019-07-20 13:12:13,LMP: Okay. I'm still on SLEW so we may tend to lose as we gradually pitch over. Let me try AUTO again now and see what happens.,0
2019-07-20 13:12:21,CC: Roger.,0
2019-07-20 13:12:23,LMP: Okay. Looks like it's holding.,0
2019-07-20 13:12:24,CC: Roger. We got good data.,0
2019-07-20 13:12:49,"CC: Eagle, Houston. It's descent 2 fuel to MONITOR. Over.",0
2019-07-20 13:12:55,CDR: Going to 2.,0
2019-07-20 13:13:01,"LMP: Give us an estimated switchover time please, Houston.",0
2019-07-20 13:13:05,CC: Roger. Stand by. You're looking great at 8 minutes.,0
2019-07-20 13:13:10,LMP: At 7000 -,0
2019-07-20 13:13:12,"CC: Eagle, you've got 30 seconds to P64.",0
2019-07-20 13:13:15,LMP: ... Roger.,0
2019-07-20 13:13:27,"CC: Eagle, Houston. Coming up 8 30; you're looking great.",0
2019-07-20 13:13:35,LMP: P64.,0
2019-07-20 13:13:37,CC: We copy.,0
2019-07-20 13:13:51,"CC: Eagle, you're looking great. Coming up 9 minutes.",0
2019-07-20 13:14:05,CDR: Manual attitude control is good.,0
2019-07-20 13:14:08,CC: Roger. Copy.,0
2019-07-20 13:14:10,"CC: Eagle, Houston. You're GO for landing. Over.",0
2019-07-20 13:14:17,LMP: Roger. Understand. GO for landing. 3000 feet. PROGRAM ALARM.,0
2019-07-20 13:14:19,CC: Copy.,0
2019-07-20 13:14:22,LMP: 1201,0
2019-07-20 13:14:24,CDR: 1201.,0
2019-07-20 13:14:25,CC: Roger. 1201 alarm. We're GO. Same type. We're GO.,0
2019-07-20 13:14:31,"LMP: 2000 feet. 2000 feet. Into the AGS, 47 degrees.",0
2019-07-20 13:14:35,CC: Roger.,0
2019-07-20 13:14:36,LMP: 47 degrees.,0
2019-07-20 13:14:41,"CC: Eagle, looking great. You're GO.",0
2019-07-20 13:14:58,CC: Roger. 1202. We copy it.,0
2019-07-20 13:15:01,LMP: 35 degrees. 35 degrees. 750. Coming down to 23.,0
2019-07-20 13:15:07,"LMP: 700 feet, 21 down, 33 degrees.",0
2019-07-20 13:15:11,"LMP: 600 feet, down at 19.",0
2019-07-20 13:15:15,"LMP: 540 feet, down at - 30. Down at 15.",0
2019-07-20 13:15:26,"LMP: At 400 feet, down at 9.",0
2019-07-20 13:15:29,LMP: ... forward.,0
2019-07-20 13:15:32,"LMP: 350 feet, down at 4.",0
2019-07-20 13:15:35,"LMP: 30, ... one-half down.",0
2019-07-20 13:15:42,LMP: We're pegged on horizontal velocity.,0
2019-07-20 13:15:46,"LMP: 300 feet, down 3 1/2, 47 forward.",0
2019-07-20 13:15:51,LMP: ... up.,0
2019-07-20 13:15:52,"LMP: On 1 a minute, 1 1/2 down.",0
2019-07-20 13:15:57,CDR: 70.,0
2019-07-20 13:16:04,LMP: Watch your shadow out there.,0
2019-07-20 13:16:07,"LMP: 50, down at 2 1/2, 19 forward.",0
2019-07-20 13:16:13,LMP: Altitude-velocity light.,0
2019-07-20 13:16:16,"LMP: 3 1/2 down, 220 feet, 13 forward.",0
2019-07-20 13:16:23,LMP: 11 forward. Coming down nicely.,0
2019-07-20 13:16:24,"LMP: 200 feet, 4 1/2 down.",0
2019-07-20 13:16:26,LMP: 5 1/2 down.,0
2019-07-20 13:16:31,"LMP: 160, 6 - 6 1/2 down.",0
2019-07-20 13:16:33,"LMP: 5 1/2 down, 9 forward. That's good.",0
2019-07-20 13:16:40,LMP: 120 feet.,0
2019-07-20 13:16:45,"LMP: 100 feet, 3 1/2 down, 9 forward. Five percent.",0
2019-07-20 13:16:51,LMP: ...,0
2019-07-20 13:16:54,"LMP: Okay. 75 feet. There's looking good. Down a half, 6 forward.",0
2019-07-20 13:17:02,CC: 60 seconds.,0
2019-07-20 13:17:04,LMP: Lights on. ...,0
2019-07-20 13:17:08,LMP: Down 2 1/2. Forward. Forward. Good.,0
2019-07-20 13:17:17,"LMP: 40 feet, down 2 1/2. Kicking up some dust.",0
2019-07-20 13:17:21,"LMP: 30 feet, 2 1/2 down. Faint shadow.",0
2019-07-20 13:17:25,LMP: 4 forward. 4 forward. Drifting to the right a little. Okay. Down a half.,0
2019-07-20 13:17:31,CC: 30 seconds.,0
2019-07-20 13:17:32,CDR: Forward drift?,0
2019-07-20 13:17:33,LMP: Yes.,0
2019-07-20 13:17:34,LMP: Okay.,0
2019-07-20 13:17:40,LMP: CONTACT LIGHT.,0
2019-07-20 13:17:43,LMP: Okay. ENGINE STOP.,0
2019-07-20 13:17:45,LMP: ACA - out of DETENT.,0
2019-07-20 13:17:46,CDR: Out of DETENT.,0
2019-07-20 13:17:47,LMP: MODE CONTROL - both AUTO. DESCENT ENGINE COMMAND OVERRIDE - OFF. ENGINE ARM - OFF.,0
2019-07-20 13:17:52,LMP: 413 is in.,0
2019-07-20 13:17:57,"CC: We copy you down, Eagle.",0
2019-07-20 13:17:59,"CDR: Houston, Tranquility Base here.",0
2019-07-20 13:18:04,CDR: THE EAGLE HAS LANDED.,0
2019-07-20 13:18:06,"CC: Roger, Tranquility. We copy you on the ground. You got a bunch of guys about to turn blue. We're breathing again. Thanks a lot.",0
